Date,Open,High,Low,Close,Adj Close,Volume
2019-04-24,99.588676,99.588676,99.588676,99.588676,99.588676,0
2019-04-25,99.578773,99.638252,99.578773,99.608513,99.608513,943
2019-04-26,99.658081,100.292587,99.658081,99.628342,99.628342,40187
2019-04-29,99.658081,99.658081,99.658081,99.628342,99.628342,2255
2019-04-30,99.658081,99.697739,99.638252,99.618423,99.618423,10395
2019-05-01,99.648170,99.648170,99.648170,99.648170,99.648170,0
2019-05-02,99.638252,99.697739,99.638252,99.667999,99.667999,17860
2019-05-03,99.667999,99.667999,99.667999,99.667999,99.667999,0
2019-05-07,99.687820,99.687820,99.687820,99.687820,99.687820,0
2019-05-08,99.687820,99.687820,99.687820,99.687820,99.687820,0
2019-05-09,99.737396,99.757217,99.737396,99.707649,99.707649,10437
2019-05-10,99.727478,99.727478,99.727478,99.727478,99.727478,0
2019-05-13,99.747307,99.747307,99.747307,99.747307,99.747307,0
2019-05-14,99.757217,99.757217,99.757217,99.727478,99.727478,202
2019-05-15,99.717567,99.816711,99.697739,99.747307,99.747307,79852
2019-05-16,99.767143,99.767143,99.767143,99.767143,99.767143,0
2019-05-17,99.767143,99.767143,99.767143,99.767143,99.767143,0
2019-05-20,99.796883,99.796883,99.737396,99.767143,99.767143,17165
2019-05-21,99.796883,99.796883,99.796883,99.767143,99.767143,1009
2019-05-22,99.796883,99.796883,99.757217,99.777046,99.777046,10094
2019-05-23,99.816711,99.816711,99.816711,99.796883,99.796883,2016
2019-05-24,99.816711,99.816711,99.816711,99.816711,99.816711,0
2019-05-28,99.876190,99.876190,99.856369,99.826622,99.826622,42137
2019-05-29,99.876190,99.876190,99.856369,99.836540,99.836540,42361
2019-05-30,99.876190,99.876190,99.836540,99.856369,99.856369,67892
2019-05-31,99.876190,99.896019,99.876190,99.856369,99.856369,9044
2019-06-03,99.896019,99.896019,99.896019,99.876190,99.876190,56081
2019-06-04,99.915848,100.609848,99.915848,99.915848,99.915848,29993
2019-06-05,99.935677,99.955513,99.896019,99.915848,99.915848,15255
2019-06-06,99.975342,99.975342,99.915848,99.955513,99.955513,42020
2019-06-07,99.975342,100.014992,99.955513,99.975342,99.975342,23874
2019-06-10,100.014992,100.014992,99.995171,99.975342,99.975342,3570
2019-06-11,99.995171,99.995171,99.995171,99.975342,99.975342,84230
2019-06-12,99.995171,100.014992,99.995171,99.975342,99.975342,228158
2019-06-13,100.034821,100.034821,99.995171,100.014992,100.014992,24809
2019-06-14,100.054649,100.054649,99.995171,100.024910,100.024910,71988
2019-06-17,100.074478,100.094307,100.014992,100.034821,100.034821,47992
2019-06-18,100.054649,100.074478,100.054649,100.034821,100.034821,22897
2019-06-19,100.193451,100.193451,100.014992,100.044739,100.044739,7373
2019-06-20,100.074478,100.133972,100.074478,100.094307,100.094307,48266
2019-06-21,100.094307,100.114143,100.074478,100.094307,100.094307,51149
2019-06-24,100.114143,100.114143,99.539108,100.094307,100.094307,28003
2019-06-25,100.133972,100.153793,100.114143,100.114143,100.114143,48026
2019-06-26,100.094307,100.133972,100.074478,100.114143,100.114143,9090
2019-06-27,100.094307,100.153793,100.094307,100.133972,100.133972,42797
2019-06-28,100.153793,100.173622,100.153793,100.133972,100.133972,16865
2019-07-01,100.153793,100.153793,100.114143,100.133972,100.133972,94633
2019-07-02,100.153793,100.153793,100.153793,100.143883,100.143883,6810
2019-07-03,100.133972,100.193451,100.133972,100.153793,100.153793,23990
2019-07-04,100.193451,100.193451,100.193451,100.183540,100.183540,607
2019-07-05,100.173622,100.173622,100.133972,100.153793,100.153793,19194
2019-07-08,100.133972,100.173622,100.133972,100.153793,100.153793,89685
2019-07-09,100.173622,100.173622,100.133972,100.153793,100.153793,12693
2019-07-10,100.173622,100.193451,100.173622,100.183540,100.183540,7181
2019-07-11,100.213280,100.252937,100.213280,100.193451,100.193451,24621
2019-07-12,100.213280,100.213280,100.173622,100.193451,100.193451,23983
2019-07-15,100.213280,100.332253,100.173622,100.233109,100.233109,908519
2019-07-16,100.233109,100.233109,100.193451,100.213280,100.213280,287379
2019-07-17,100.193451,100.252937,100.193451,100.233109,100.233109,594126
2019-07-18,100.272758,100.272758,100.213280,100.252937,100.252937,68381
2019-07-19,100.233109,100.272758,100.233109,100.272758,100.272758,1190781
2019-07-22,100.272758,100.272758,100.272758,100.252937,100.252937,1868
2019-07-23,100.272758,100.272758,100.233109,100.272758,100.272758,1382448
2019-07-24,100.272758,100.272758,100.233109,100.272758,100.272758,1004279
2019-07-25,100.292587,100.312424,100.233109,100.292587,100.292587,1381655
2019-07-26,100.252937,100.292587,100.233109,100.292587,100.292587,1933108
2019-07-29,100.292587,100.292587,100.292587,100.292587,100.292587,129906
2019-07-30,100.292587,100.292587,100.252937,100.272758,100.272758,3204
2019-07-31,100.292587,100.312424,100.272758,100.292587,100.292587,10373
2019-08-01,100.312424,100.332253,100.272758,100.292587,100.292587,19435
2019-08-02,100.352081,100.352081,100.312424,100.352081,100.352081,16597
2019-08-05,100.371910,100.431389,100.352081,100.371910,100.371910,17932
2019-08-06,100.352081,100.411560,100.332253,100.352081,100.352081,30434
2019-08-07,100.352081,100.427429,100.352081,100.391739,100.391739,26129
2019-08-08,100.391739,100.411560,100.371910,100.391739,100.391739,11626
2019-08-09,100.431389,100.431389,100.391739,100.401649,100.401649,36537
2019-08-12,100.431389,100.431389,100.391739,100.401649,100.401649,261543
2019-08-13,100.411560,100.451218,100.411560,100.421478,100.421478,11256
2019-08-14,100.451218,100.451218,100.391739,100.411560,100.411560,71043
2019-08-15,101.145218,101.204697,100.431389,100.451218,100.451218,795469
2019-08-16,100.471046,100.471046,100.431389,100.461143,100.461143,1419
2019-08-19,100.451218,100.490883,100.451218,100.480957,100.480957,13495
2019-08-20,100.490883,100.490883,100.471046,100.480957,100.480957,7462
2019-08-21,100.490883,100.490883,100.490883,100.471046,100.471046,23397
2019-08-22,100.510712,100.510712,100.478981,100.490883,100.490883,14434
2019-08-23,100.510712,100.510712,100.352081,100.352081,100.352081,43019
2019-08-27,100.530540,100.530540,100.451218,100.510712,100.510712,63224
2019-08-28,100.530540,100.530540,100.490883,100.510712,100.510712,22035
2019-08-29,100.530540,100.550362,100.490883,100.510712,100.510712,162491
2019-08-30,100.530540,100.887451,100.510712,100.530540,100.530540,28037
2019-09-02,100.550362,100.550362,100.540451,100.520622,100.520622,2186
2019-09-03,100.510712,101.224533,100.490883,100.847794,100.847794,19342
2019-09-04,100.530540,100.530540,100.490883,100.510712,100.510712,2759
2019-09-05,100.530540,100.530540,100.510712,100.520622,100.520622,10757
2019-09-06,100.550362,100.590019,100.510712,100.540451,100.540451,160189
2019-09-09,100.550362,100.570190,100.475021,100.530540,100.530540,50058
2019-09-10,100.550362,100.570190,100.550362,100.550362,100.550362,5090
2019-09-11,100.530540,100.552147,100.530540,100.530540,100.530540,94023
2019-09-12,100.570190,100.629677,100.530540,100.560280,100.560280,55139
2019-09-13,100.550362,100.590019,100.550362,100.570190,100.570190,34099
2019-09-16,100.490883,100.590019,100.490883,100.580109,100.580109,26015
2019-09-17,100.590019,100.609848,100.554329,100.590019,100.590019,17054
2019-09-18,100.609848,100.609848,100.550362,100.590019,100.590019,117304
2019-09-19,100.609848,100.629677,100.572182,100.590019,100.590019,252833
2019-09-20,100.590019,100.629677,100.590019,100.609848,100.609848,8848
2019-09-23,100.629677,100.649513,100.609848,100.609848,100.609848,339800
2019-09-24,100.649513,100.649513,100.609848,100.649513,100.649513,9417
2019-09-25,100.609848,100.649513,100.609848,100.609848,100.609848,1833400
2019-09-26,100.669327,100.669327,100.629677,100.649513,100.649513,13383
2019-09-27,100.669327,100.689163,100.649513,100.669327,100.669327,12969
2019-09-30,100.689163,100.764511,100.649513,100.669327,100.669327,33461
2019-10-01,100.669327,100.708992,100.629677,100.669327,100.669327,14262
2019-10-02,100.708992,100.804169,100.669327,100.708992,100.708992,110452
2019-10-03,100.708992,100.768478,100.708992,100.768478,100.768478,31035
2019-10-04,100.768478,100.788307,100.748650,100.788307,100.788307,66528
2019-10-07,100.748650,100.808128,100.748650,100.788307,100.788307,134226
2019-10-08,100.788307,100.788307,100.770462,100.768478,100.768478,17860
2019-10-09,100.808128,100.808128,100.768478,100.778389,100.778389,12073
2019-10-10,100.827957,100.827957,100.768478,100.778389,100.778389,28400
2019-10-11,100.788307,100.808128,100.768478,100.788307,100.788307,24711
2019-10-14,100.768478,100.847794,100.768478,100.798218,100.798218,103168
2019-10-15,100.827957,100.827957,100.768478,100.798218,100.798218,22419
2019-10-16,100.827957,100.867622,100.788307,100.827957,100.827957,289450
2019-10-17,100.808128,100.867622,100.808128,100.857712,100.857712,51736
2019-10-18,100.867622,100.887451,100.827957,100.857712,100.857712,31523
2019-10-21,100.867622,100.867622,100.827957,100.837883,100.837883,3722
2019-10-22,100.827957,100.887451,100.827957,100.857712,100.857712,34658
2019-10-23,100.827957,100.867622,100.827957,100.847794,100.847794,13672
2019-10-24,100.867622,100.907280,100.827957,100.847794,100.847794,64668
2019-10-25,100.887451,100.887451,100.879517,100.867622,100.867622,11954
2019-10-28,100.887451,100.907280,100.847794,100.867622,100.867622,43518
2019-10-29,100.847794,100.907280,100.827957,100.847794,100.847794,19466
2019-10-30,100.847794,100.907280,100.847794,100.887451,100.887451,35222
2019-10-31,100.927109,100.927109,100.887451,100.907280,100.907280,55288
2019-11-01,100.946930,100.946930,100.887451,100.927109,100.927109,7322
2019-11-04,100.907280,100.946930,100.887451,100.907280,100.907280,12802
2019-11-05,100.907280,101.442650,100.887451,100.927109,100.927109,553158
2019-11-06,100.946930,100.962799,100.927109,100.937019,100.937019,33576
2019-11-07,100.946930,100.946930,100.925117,100.917191,100.917191,725079
2019-11-08,100.927109,100.982628,100.927109,100.966759,100.966759,406923
2019-11-11,100.966759,100.966759,100.927109,100.927109,100.927109,4523
2019-11-12,100.966759,100.966759,100.927109,100.946930,100.946930,231690
2019-11-13,100.927109,100.966759,100.927109,100.946930,100.946930,19296
2019-11-14,100.986588,101.006416,100.948921,100.966759,100.966759,301897
2019-11-15,101.006416,101.006416,100.946930,100.966759,100.966759,11063
2019-11-18,101.006416,101.006416,100.946930,100.966759,100.966759,37067
2019-11-19,100.986588,101.006416,100.966759,100.996513,100.996513,6074
2019-11-20,100.966759,101.006416,100.966759,100.986588,100.986588,145127
2019-11-21,101.006416,101.204697,100.966759,100.986588,100.986588,30621
2019-11-22,101.006416,101.026253,100.966759,100.986588,100.986588,482657
2019-11-25,101.026253,101.026253,100.986588,101.006416,101.006416,219392
2019-11-26,100.986588,101.046082,100.986588,101.016327,101.016327,18170
2019-11-27,101.006416,101.042107,100.986588,101.006416,101.006416,62530
2019-11-28,101.065910,101.065910,100.986588,101.016327,101.016327,879
2019-11-29,101.026253,101.026253,100.986588,101.006416,101.006416,6300
2019-12-02,101.046082,101.121422,100.986588,101.006416,101.006416,28766
2019-12-03,101.422821,101.422821,101.006416,101.026253,101.026253,77639
2019-12-04,101.065910,101.065910,101.006416,101.046082,101.046082,77809
2019-12-05,101.046082,101.065910,101.026253,101.065910,101.065910,13536
2019-12-06,101.462479,101.462479,100.946930,101.065910,101.065910,81726
2019-12-09,101.085732,101.121422,101.046082,101.065910,101.065910,17466
2019-12-10,101.085732,101.121422,101.046082,101.065910,101.065910,32078
2019-12-11,101.046082,101.121422,101.046082,101.121422,101.121422,44637
2019-12-12,101.065910,101.105560,101.065910,101.085732,101.085732,37439
2019-12-13,101.105560,101.141251,101.065910,101.085732,101.085732,348992
2019-12-16,101.105560,101.125389,101.065910,101.085732,101.085732,19127
2019-12-17,101.125389,101.125389,101.065910,101.105560,101.105560,47338
2019-12-18,101.085732,101.125389,101.065910,101.105560,101.105560,49408
2019-12-19,101.125389,101.323677,101.085732,101.115479,101.115479,60688
2019-12-20,101.145218,101.145218,101.105560,101.145218,101.145218,621178
2019-12-23,101.145218,101.145218,101.026253,101.026253,101.026253,139372
2019-12-24,101.145218,101.200737,101.089699,101.105560,101.105560,41213
2019-12-27,101.640930,101.640930,101.105560,101.135300,101.135300,145841
2019-12-30,101.224533,101.224533,101.125389,101.174957,101.174957,130882
2019-12-31,101.240402,101.319710,101.240402,101.184883,101.184883,13617
2020-01-02,101.244362,101.244362,101.165047,101.194794,101.194794,43828
2020-01-03,101.184883,101.184883,101.165047,101.184883,101.184883,9708
2020-01-06,101.165047,101.224533,101.165047,101.165047,101.165047,21889
2020-01-07,101.204697,101.240402,101.165047,101.184883,101.184883,61860
2020-01-08,101.224533,101.244362,101.184883,101.194794,101.194794,62172
2020-01-09,101.224533,101.224533,101.184883,101.204697,101.204697,43619
2020-01-10,101.224533,101.244362,101.184883,101.234451,101.234451,67177
2020-01-13,101.244362,101.244362,101.188843,101.224533,101.224533,99760
2020-01-14,101.244362,101.258240,101.204697,101.224533,101.224533,88114
2020-01-15,101.204697,101.264191,101.190819,101.224533,101.224533,37926
2020-01-16,101.264191,101.264191,101.224533,101.244362,101.244362,14416
2020-01-17,101.323677,101.323677,101.224533,101.234451,101.234451,106900
2020-01-20,101.284019,101.284019,101.204697,101.244362,101.244362,5737
2020-01-21,101.264191,101.284019,101.224533,101.264191,101.264191,34114
2020-01-22,101.244362,101.284019,101.244362,101.244362,101.244362,9790
2020-01-23,101.264191,101.303848,101.244362,101.264191,101.264191,25460
2020-01-24,101.303848,101.317734,101.264191,101.264191,101.264191,58873
2020-01-27,101.303848,101.323677,101.250313,101.284019,101.284019,23258
2020-01-28,101.303848,101.323677,101.264191,101.284019,101.284019,93514
2020-01-29,101.323677,101.323677,101.250313,101.284019,101.284019,28473
2020-01-30,101.284019,101.331612,101.284019,101.303848,101.303848,42789
2020-01-31,101.303848,101.343498,101.284019,101.313759,101.313759,18047
2020-02-03,101.343498,101.343498,101.303848,101.323677,101.323677,53251
2020-02-04,101.343498,101.343498,101.303848,101.313759,101.313759,4946
2020-02-05,101.303848,101.325661,101.303848,101.313759,101.313759,19850
2020-02-06,101.303848,101.700417,101.303848,101.333588,101.333588,32803
2020-02-07,101.323677,101.363327,101.323677,101.343498,101.343498,45043
2020-02-10,101.363327,101.363327,101.343498,101.353416,101.353416,3729
2020-02-11,101.363327,101.363327,101.323677,101.343498,101.343498,66389
2020-02-12,101.363327,101.490242,101.325661,101.353416,101.353416,21462
2020-02-13,101.779732,101.779732,101.323677,101.363327,101.363327,51785
2020-02-14,101.402992,101.402992,101.343498,101.383163,101.383163,49262
2020-02-17,101.383163,101.402992,101.343498,101.373253,101.373253,2591
2020-02-18,101.402992,101.404968,101.343498,101.383163,101.383163,59400
2020-02-19,101.363327,101.402992,101.359367,101.383163,101.383163,89065
2020-02-20,101.422821,101.422821,101.363327,101.383163,101.383163,114766
2020-02-21,101.422821,101.436699,101.383163,101.402992,101.402992,158923
2020-02-24,101.402992,101.442650,101.402992,101.412903,101.412903,65036
2020-02-25,101.402992,101.462479,101.402992,101.442650,101.442650,48247
2020-02-26,101.462479,101.482300,101.414886,101.462479,101.462479,274519
2020-02-27,101.462479,101.541786,101.383163,101.402992,101.402992,598325
2020-02-28,101.541786,101.561623,101.482300,101.512047,101.512047,159184
2020-03-02,101.462479,101.720253,101.462479,101.601273,101.601273,536485
2020-03-03,101.561623,101.680588,101.521957,101.640930,101.640930,141258
2020-03-04,101.660759,101.740067,101.660759,101.720253,101.720253,96279
2020-03-05,101.779732,101.799561,101.740067,101.779732,101.779732,110168
2020-03-06,101.819389,101.898697,101.680588,101.829300,101.829300,257132
2020-03-09,101.759903,101.938362,101.726189,101.938362,101.938362,257812
2020-03-10,101.898697,102.156471,101.720253,101.740067,101.740067,116523
2020-03-11,101.799561,101.952240,101.771797,101.839218,101.839218,104064
2020-03-12,101.383163,103.544472,99.896019,101.006416,101.006416,268564
2020-03-13,101.224533,102.190178,101.224533,101.888786,101.888786,89033
2020-03-16,102.096992,102.315102,101.343498,101.422821,101.422821,57142
2020-03-17,102.315102,102.315102,101.343498,101.343498,101.343498,104400
2020-03-18,101.482300,102.572868,101.284019,101.521957,101.521957,75688
2020-03-19,102.354759,102.354759,101.660759,102.116821,102.116821,49161
2020-03-20,101.660759,102.315102,101.289970,101.829300,101.829300,89212
2020-03-23,102.116821,102.132683,101.547737,102.017670,102.017670,381211
2020-03-24,102.394417,102.394417,101.640930,101.928452,101.928452,436517
2020-03-25,101.720253,102.315102,101.627052,101.859047,101.859047,29106
2020-03-26,101.819389,102.334930,101.819389,102.255623,102.255623,352598
2020-03-27,101.898697,102.346832,101.859047,102.196129,102.196129,99670
2020-03-30,102.116821,102.346832,101.765846,102.275436,102.275436,71148
2020-03-31,102.235786,102.513390,101.765846,102.077164,102.077164,277623
2020-04-01,102.196129,102.196129,101.746017,102.067238,102.067238,145682
2020-04-02,103.088409,103.088409,101.541786,102.037498,102.037498,147973
2020-04-03,101.978020,102.136642,101.978020,102.037498,102.037498,19425
2020-04-06,102.116821,102.136642,101.958191,102.047417,102.047417,41881
2020-04-07,101.958191,102.116821,101.958191,102.067238,102.067238,103017
2020-04-08,101.958191,102.116821,101.958191,101.958191,101.958191,16168
2020-04-09,101.938362,102.096992,101.938362,101.938362,101.938362,71966
2020-04-14,101.958191,102.116821,101.958191,102.037498,102.037498,120833
2020-04-15,101.958191,102.116821,101.958191,102.017670,102.017670,117249
2020-04-16,102.057327,102.096992,101.958191,101.997849,101.997849,120225
2020-04-17,102.057327,102.096992,101.958191,102.096992,102.096992,117118
2020-04-20,102.096992,102.096992,101.978020,102.047417,102.047417,10762
2020-04-21,102.077164,102.077164,101.978020,101.978020,101.978020,167225
2020-04-22,101.978020,102.077164,101.978020,102.077164,102.077164,15165
2020-04-23,102.077164,102.077164,101.978020,102.057327,102.057327,144201
2020-04-24,101.978020,102.096992,101.978020,102.077164,102.077164,67833
2020-04-27,102.077164,102.077164,101.958191,102.017670,102.017670,148142
2020-04-28,102.096992,102.096992,101.997849,102.057327,102.057327,26393
2020-04-29,102.096992,102.128708,101.997849,102.037498,102.037498,85880
2020-04-30,101.978020,102.116821,101.974052,102.077164,102.077164,70228
2020-05-01,102.096992,102.096992,101.978020,102.007759,102.007759,14222
2020-05-04,102.077164,102.077164,101.978020,102.027588,102.027588,19861
2020-05-05,102.077164,102.077164,100.530540,102.027588,102.027588,101228
2020-05-06,102.077164,102.077164,101.978020,102.027588,102.027588,83891
2020-05-07,102.096992,102.096992,101.958191,102.027588,102.027588,129755
2020-05-11,102.077164,102.077164,101.978020,101.997849,101.997849,348037
2020-05-12,101.978020,102.057327,101.978020,102.017670,102.017670,69109
2020-05-13,101.978020,102.037498,101.978020,101.978020,101.978020,364821
2020-05-14,101.978020,102.057327,101.918533,101.997849,101.997849,128593
2020-05-15,102.057327,102.057327,101.997849,102.057327,102.057327,42404
2020-05-18,102.077164,102.077164,101.983971,102.027588,102.027588,37310
2020-05-19,102.077164,102.077164,101.978020,102.027588,102.027588,94172
2020-05-20,101.997849,102.071213,101.997849,102.027588,102.027588,62474
2020-05-21,102.077164,102.077164,101.978020,102.057327,102.057327,74142
2020-05-22,102.057327,102.057327,101.997849,101.997849,101.997849,136508
2020-05-26,102.077164,102.077164,101.997849,102.027588,102.027588,210091
2020-05-27,102.057327,102.077164,101.978020,101.978020,101.978020,1063708
2020-05-28,101.978020,102.051376,101.918533,101.978020,101.978020,547378
2020-05-29,102.077164,102.315102,101.918533,101.978020,101.978020,1156249
2020-06-01,102.057327,102.120781,101.997849,102.017670,102.017670,119085
2020-06-02,101.978020,102.037498,101.978020,102.017670,102.017670,1088792
2020-06-03,102.037498,102.051376,101.918533,102.007759,102.007759,69880
2020-06-04,102.037498,102.315102,101.978020,101.997849,101.997849,1211195
2020-06-05,102.037498,102.295273,101.978020,102.027588,102.027588,481292
2020-06-08,101.978020,102.077164,101.978020,102.027588,102.027588,55654
2020-06-09,101.978020,102.057327,101.978020,102.037498,102.037498,74150
2020-06-10,102.037498,102.037498,101.978020,102.007759,102.007759,55527
2020-06-11,102.037498,102.091042,101.918533,102.077164,102.077164,128898
2020-06-12,102.037498,102.051376,101.978020,101.978020,101.978020,86102
2020-06-15,101.997849,102.096992,101.978020,102.017670,102.017670,43248
2020-06-16,102.037498,102.136642,101.958191,102.007759,102.007759,98608
2020-06-17,101.978020,102.051376,101.924477,102.027588,102.027588,26366
2020-06-18,101.978020,102.051376,101.978020,102.017670,102.017670,56359
2020-06-19,102.017670,102.051376,101.983971,102.017670,102.017670,103600
2020-06-22,101.978020,102.051376,101.978020,102.007759,102.007759,82039
2020-06-23,101.978020,102.057327,101.978020,101.997849,101.997849,268412
2020-06-24,102.057327,102.057327,101.997849,102.027588,102.027588,57417
2020-06-25,101.978020,102.071213,101.978020,102.037498,102.037498,158727
2020-06-26,101.978020,102.215958,101.978020,101.978020,101.978020,124250
2020-06-29,101.978020,102.096992,101.978020,102.027588,102.027588,467873
2020-06-30,101.978020,102.077164,101.978020,102.017670,102.017670,20329
2020-07-01,102.057327,102.057327,101.978020,102.027588,102.027588,9312
2020-07-02,101.978020,102.057327,101.978020,102.017670,102.017670,28980
2020-07-03,101.978020,101.978020,101.978020,102.017670,102.017670,30
2020-07-06,102.017670,102.091042,102.007759,102.057327,102.057327,9605
2020-07-07,102.017670,102.067238,102.017670,102.037498,102.037498,218206
2020-07-08,102.077164,102.077164,102.017670,102.027588,102.027588,264055
2020-07-09,102.077164,102.077164,102.017670,102.037498,102.037498,18802
2020-07-10,102.017670,102.077164,102.017670,102.017670,102.017670,12782
2020-07-13,102.077164,102.077164,102.017670,102.037498,102.037498,16175
2020-07-14,102.057327,102.093018,102.017670,102.017670,102.017670,36453
2020-07-15,102.077164,102.077164,102.017670,102.077164,102.077164,124064
2020-07-16,102.077164,102.091042,102.017670,102.017670,102.017670,37122
2020-07-17,102.057327,102.091042,102.017670,102.017670,102.017670,55696
2020-07-20,102.096992,102.096992,101.999832,102.017670,102.017670,26457
2020-07-21,102.017670,102.096992,102.017670,102.047417,102.047417,28716
2020-07-22,102.017670,102.096992,102.003792,102.037498,102.037498,39256
2020-07-23,102.077164,102.077164,102.017670,102.037498,102.037498,538310
2020-07-24,102.077164,102.077164,102.017670,102.037498,102.037498,548362
2020-07-27,102.057327,102.071213,102.017670,102.047417,102.047417,89304
2020-07-28,102.017670,102.077164,102.017670,102.037498,102.037498,40617
2020-07-29,102.017670,102.037498,102.017670,102.027588,102.027588,15164
2020-07-30,102.057327,102.057327,102.037498,102.037498,102.037498,83309
2020-07-31,102.096992,102.096992,102.037498,102.047417,102.047417,41165
2020-08-03,102.096992,102.096992,102.037498,102.077164,102.077164,21077
2020-08-04,102.037498,102.077164,102.037498,102.057327,102.057327,21570
2020-08-05,102.096992,102.096992,102.017670,102.067238,102.067238,70065
2020-08-06,102.037498,102.077164,102.037498,102.057327,102.057327,68276
2020-08-07,102.077164,102.096992,102.037498,102.077164,102.077164,32829
2020-08-10,102.096992,102.096992,102.037498,102.067238,102.067238,12731
2020-08-11,102.037498,102.096992,102.037498,102.067238,102.067238,25214
2020-08-12,102.037498,102.077164,101.918533,102.057327,102.057327,33329
2020-08-13,102.077164,102.077164,102.037498,102.047417,102.047417,46385
2020-08-14,102.037498,102.091042,102.037498,102.037498,102.037498,35092
2020-08-17,102.057327,102.077164,102.037498,102.037498,102.037498,35938
2020-08-18,102.057327,102.077164,102.037498,102.037498,102.037498,34908
2020-08-19,102.037498,102.077164,102.017670,102.057327,102.057327,57795
2020-08-20,102.037498,102.091042,102.037498,102.067238,102.067238,44982
2020-08-21,102.037498,102.096992,102.037498,102.096992,102.096992,55602
2020-08-24,102.077164,102.077164,101.997849,102.067238,102.067238,13892
2020-08-25,102.077164,102.077164,101.997849,102.057327,102.057327,76289
2020-08-26,102.037498,102.085091,102.023621,102.057327,102.057327,82575
2020-08-27,102.057327,102.077164,102.037498,102.047417,102.047417,15770
2020-08-28,102.037498,102.116821,102.037498,102.067238,102.067238,28720
2020-09-01,102.096992,102.096992,102.037498,102.057327,102.057327,75459
2020-09-02,102.096992,102.096992,102.037498,102.057327,102.057327,52289
2020-09-03,102.037498,102.077164,102.037498,102.057327,102.057327,339975
2020-09-04,102.037498,102.194153,102.037498,102.057327,102.057327,125371
2020-09-07,102.037498,102.077164,102.037498,102.057327,102.057327,527
2020-09-08,102.096992,102.126732,102.031548,102.067238,102.067238,68328
2020-09-09,102.096992,102.354759,101.997849,102.077164,102.077164,265540
2020-09-10,102.096992,102.116821,102.003792,102.067238,102.067238,52222
2020-09-11,102.037498,102.295273,101.997849,102.067238,102.067238,236737
2020-09-14,102.037498,102.118797,101.997849,102.067238,102.067238,21996
2020-09-15,102.037498,102.120781,102.029572,102.057327,102.057327,31299
2020-09-16,102.037498,102.096992,102.037498,102.057327,102.057327,249130
2020-09-17,102.037498,102.118797,101.864990,102.067238,102.067238,31384
2020-09-18,102.037498,102.132683,102.009743,102.067238,102.067238,42557
2020-09-21,102.057327,102.176300,102.057327,102.067238,102.067238,44441
2020-09-22,102.037498,102.077164,102.009743,102.067238,102.067238,253387
