Date,Open,High,Low,Close,Adj Close,Volume
2019-11-25,110.800003,110.839996,110.800003,110.820000,110.820000,8278
2019-11-26,110.839996,110.900002,110.839996,110.900002,110.900002,6939
2019-11-27,110.900002,110.900002,110.860001,110.860001,110.860001,3050
2019-11-28,110.820000,110.820000,110.820000,110.820000,110.820000,70
2019-11-29,110.879997,110.879997,110.820000,110.839996,110.839996,1094
2019-12-02,110.800003,110.839996,110.800003,110.820000,110.820000,674
2019-12-03,110.940002,110.980003,110.940002,110.980003,110.980003,1650
2019-12-04,111.040001,111.040001,110.919998,110.959999,110.959999,5746
2019-12-05,110.900002,110.900002,110.900002,110.900002,110.900002,200
2019-12-06,110.940002,110.940002,110.940002,110.940002,110.940002,387
2019-12-09,110.860001,110.860001,110.860001,110.860001,110.860001,3305
2019-12-10,110.900002,110.900002,110.820000,110.820000,110.820000,1800
2019-12-11,110.860001,110.860001,110.839996,110.839996,110.839996,6340
2019-12-12,110.919998,110.919998,110.919998,110.919998,110.919998,17
2019-12-13,110.820000,110.879997,110.820000,110.879997,110.879997,318
2019-12-16,110.879997,110.919998,110.879997,110.879997,110.879997,798
2019-12-17,110.879997,110.879997,110.879997,110.879997,110.879997,368
2019-12-18,110.860001,110.900002,110.860001,110.900002,110.900002,1090
2019-12-19,110.900002,110.900002,110.900002,110.900002,110.900002,2154
2019-12-20,110.919998,110.940002,110.879997,110.940002,110.940002,5294
2019-12-23,110.919998,110.919998,110.900002,110.900002,110.900002,291
2019-12-27,111.059998,111.059998,110.919998,111.019997,111.019997,6047
2019-12-30,111.139999,111.139999,111.120003,111.120003,111.120003,500
2020-01-03,111.199997,111.220001,111.180000,111.220001,111.220001,2161
2020-01-06,111.180000,111.180000,111.180000,111.180000,111.180000,0
2020-01-07,111.160004,111.180000,111.160004,111.180000,111.180000,281
2020-01-08,111.180000,111.180000,111.180000,111.180000,111.180000,0
2020-01-09,111.099998,111.139999,111.059998,111.059998,111.059998,3734
2020-01-10,111.120003,111.120003,111.120003,111.120003,111.120003,350
2020-01-13,111.160004,111.160004,111.139999,111.160004,111.160004,4597
2020-01-14,111.160004,111.160004,111.160004,111.160004,111.160004,110
2020-01-15,111.199997,111.220001,111.160004,111.199997,111.199997,3739
2020-01-16,111.180000,111.199997,111.180000,111.180000,111.180000,2597
2020-01-17,111.220001,111.220001,111.220001,111.220001,111.220001,439
2020-01-20,111.199997,111.239998,111.199997,111.239998,111.239998,1302
2020-01-21,111.279999,111.279999,111.220001,111.220001,111.220001,609
2020-01-22,111.300003,111.300003,111.300003,111.300003,111.300003,836
2020-01-23,111.320000,111.320000,111.320000,111.320000,111.320000,250
2020-01-24,111.320000,111.320000,111.320000,111.320000,111.320000,12
