Date,Open,High,Low,Close,Adj Close,Volume
2019-12-02,138.139999,138.669998,137.949997,138.309998,126.117416,17702200
2019-12-03,140.039993,141.770004,139.929993,141.210007,128.761856,13062400
2019-12-04,140.339996,140.500000,139.210007,139.800003,127.476051,8586300
2019-12-05,138.660004,139.440002,138.600006,139.119995,126.856033,7273800
2019-12-06,138.029999,139.119995,137.860001,138.350006,126.153877,7931100
2019-12-09,138.990005,139.110001,138.570007,138.649994,126.427422,4016900
2019-12-10,139.179993,139.350006,138.410004,138.660004,126.436562,4947600
2019-12-11,139.300003,140.139999,139.229996,139.750000,127.430450,6256700
2019-12-12,139.190002,139.279999,136.610001,137.449997,125.333237,14857000
2019-12-13,138.119995,139.610001,137.229996,139.039993,126.783066,11335100
2019-12-16,138.399994,138.460007,137.429993,137.789993,125.643219,9156600
2019-12-17,138.210007,138.339996,137.210007,137.600006,125.470032,6179700
2019-12-18,137.300003,137.449997,136.279999,136.470001,124.439590,6244700
2019-12-19,136.000000,136.860001,135.759995,136.470001,124.638741,6591100
2019-12-20,136.130005,136.690002,135.929993,136.649994,124.803101,5455700
2019-12-23,136.809998,136.970001,136.000000,136.449997,124.620445,5175000
2019-12-24,135.919998,137.059998,135.889999,136.839996,124.976624,4667400
2019-12-26,136.910004,137.220001,136.509995,137.169998,125.278061,5290200
2019-12-27,137.440002,137.630005,137.289993,137.320007,125.415047,7300500
2019-12-30,135.889999,136.899994,135.660004,136.820007,124.958382,7979700
2019-12-31,136.210007,136.460007,135.380005,135.479996,123.734535,10707400
2020-01-02,136.789993,137.529999,136.669998,137.009995,125.131859,11034100
2020-01-03,138.270004,139.160004,137.880005,139.119995,127.058922,12366000
2020-01-06,139.690002,139.710007,138.149994,138.330002,126.337440,11369800
2020-01-07,138.220001,138.470001,137.639999,137.649994,125.716415,8381200
2020-01-08,137.929993,138.309998,136.320007,136.740005,124.885307,10621700
2020-01-09,136.000000,137.440002,135.910004,137.220001,125.323715,7411500
2020-01-10,137.669998,138.470001,137.630005,138.440002,126.437988,8776000
2020-01-13,137.880005,138.089996,137.389999,138.020004,126.054329,5966900
2020-01-14,138.179993,138.820007,138.139999,138.729996,126.702744,13920300
2020-01-15,139.520004,139.759995,139.020004,139.649994,127.542984,6290500
2020-01-16,139.259995,139.529999,138.740005,139.210007,127.141167,6798600
